method,duration_us,state,draw_id,role,role_id,frame_id,seed_tuple
dgi,200,separated_droplets,52,atom_stop,1,1,20260818;5301;200;2;1;52;1;1
dgi,200,separated_droplets,52,leakage_stop,2,0,20260818;5301;200;2;1;52;2;0
dgi,200,separated_droplets,52,stop_dark,3,0,20260818;5301;200;2;1;52;3;0
dgi,200,separated_droplets,52,open_reference,4,0,20260818;5301;200;2;1;52;4;0
dgi,200,separated_droplets,52,open_dark,5,0,20260818;5301;200;2;1;52;5;0
dgi,200,separated_droplets,53,atom_stop,1,1,20260818;5301;200;2;1;53;1;1
dgi,200,separated_droplets,53,leakage_stop,2,0,20260818;5301;200;2;1;53;2;0
dgi,200,separated_droplets,53,stop_dark,3,0,20260818;5301;200;2;1;53;3;0
dgi,200,separated_droplets,53,open_reference,4,0,20260818;5301;200;2;1;53;4;0
dgi,200,separated_droplets,53,open_dark,5,0,20260818;5301;200;2;1;53;5;0
dgi,200,separated_droplets,54,atom_stop,1,1,20260818;5301;200;2;1;54;1;1
dgi,200,separated_droplets,54,leakage_stop,2,0,20260818;5301;200;2;1;54;2;0
dgi,200,separated_droplets,54,stop_dark,3,0,20260818;5301;200;2;1;54;3;0
dgi,200,separated_droplets,54,open_reference,4,0,20260818;5301;200;2;1;54;4;0
dgi,200,separated_droplets,54,open_dark,5,0,20260818;5301;200;2;1;54;5;0
dgi,200,separated_droplets,55,atom_stop,1,1,20260818;5301;200;2;1;55;1;1
dgi,200,separated_droplets,55,leakage_stop,2,0,20260818;5301;200;2;1;55;2;0
dgi,200,separated_droplets,55,stop_dark,3,0,20260818;5301;200;2;1;55;3;0
dgi,200,separated_droplets,55,open_reference,4,0,20260818;5301;200;2;1;55;4;0
dgi,200,separated_droplets,55,open_dark,5,0,20260818;5301;200;2;1;55;5;0
dgi,200,separated_droplets,56,atom_stop,1,1,20260818;5301;200;2;1;56;1;1
dgi,200,separated_droplets,56,leakage_stop,2,0,20260818;5301;200;2;1;56;2;0
dgi,200,separated_droplets,56,stop_dark,3,0,20260818;5301;200;2;1;56;3;0
dgi,200,separated_droplets,56,open_reference,4,0,20260818;5301;200;2;1;56;4;0
dgi,200,separated_droplets,56,open_dark,5,0,20260818;5301;200;2;1;56;5;0
dgi,200,separated_droplets,57,atom_stop,1,1,20260818;5301;200;2;1;57;1;1
dgi,200,separated_droplets,57,leakage_stop,2,0,20260818;5301;200;2;1;57;2;0
dgi,200,separated_droplets,57,stop_dark,3,0,20260818;5301;200;2;1;57;3;0
dgi,200,separated_droplets,57,open_reference,4,0,20260818;5301;200;2;1;57;4;0
dgi,200,separated_droplets,57,open_dark,5,0,20260818;5301;200;2;1;57;5;0
dgi,200,separated_droplets,58,atom_stop,1,1,20260818;5301;200;2;1;58;1;1
dgi,200,separated_droplets,58,leakage_stop,2,0,20260818;5301;200;2;1;58;2;0
dgi,200,separated_droplets,58,stop_dark,3,0,20260818;5301;200;2;1;58;3;0
dgi,200,separated_droplets,58,open_reference,4,0,20260818;5301;200;2;1;58;4;0
dgi,200,separated_droplets,58,open_dark,5,0,20260818;5301;200;2;1;58;5;0
dgi,200,separated_droplets,59,atom_stop,1,1,20260818;5301;200;2;1;59;1;1
dgi,200,separated_droplets,59,leakage_stop,2,0,20260818;5301;200;2;1;59;2;0
dgi,200,separated_droplets,59,stop_dark,3,0,20260818;5301;200;2;1;59;3;0
dgi,200,separated_droplets,59,open_reference,4,0,20260818;5301;200;2;1;59;4;0
dgi,200,separated_droplets,59,open_dark,5,0,20260818;5301;200;2;1;59;5;0
dgi,200,separated_droplets,60,atom_stop,1,1,20260818;5301;200;2;1;60;1;1
dgi,200,separated_droplets,60,leakage_stop,2,0,20260818;5301;200;2;1;60;2;0
dgi,200,separated_droplets,60,stop_dark,3,0,20260818;5301;200;2;1;60;3;0
dgi,200,separated_droplets,60,open_reference,4,0,20260818;5301;200;2;1;60;4;0
dgi,200,separated_droplets,60,open_dark,5,0,20260818;5301;200;2;1;60;5;0
dgi,200,separated_droplets,61,atom_stop,1,1,20260818;5301;200;2;1;61;1;1
dgi,200,separated_droplets,61,leakage_stop,2,0,20260818;5301;200;2;1;61;2;0
dgi,200,separated_droplets,61,stop_dark,3,0,20260818;5301;200;2;1;61;3;0
dgi,200,separated_droplets,61,open_reference,4,0,20260818;5301;200;2;1;61;4;0
dgi,200,separated_droplets,61,open_dark,5,0,20260818;5301;200;2;1;61;5;0
dgi,200,separated_droplets,62,atom_stop,1,1,20260818;5301;200;2;1;62;1;1
dgi,200,separated_droplets,62,leakage_stop,2,0,20260818;5301;200;2;1;62;2;0
dgi,200,separated_droplets,62,stop_dark,3,0,20260818;5301;200;2;1;62;3;0
dgi,200,separated_droplets,62,open_reference,4,0,20260818;5301;200;2;1;62;4;0
dgi,200,separated_droplets,62,open_dark,5,0,20260818;5301;200;2;1;62;5;0
dgi,200,separated_droplets,63,atom_stop,1,1,20260818;5301;200;2;1;63;1;1
dgi,200,separated_droplets,63,leakage_stop,2,0,20260818;5301;200;2;1;63;2;0
dgi,200,separated_droplets,63,stop_dark,3,0,20260818;5301;200;2;1;63;3;0
dgi,200,separated_droplets,63,open_reference,4,0,20260818;5301;200;2;1;63;4;0
dgi,200,separated_droplets,63,open_dark,5,0,20260818;5301;200;2;1;63;5;0
dgi,400,connected_modulated,0,atom_stop,1,1,20260818;5301;400;1;1;0;1;1
dgi,400,connected_modulated,0,leakage_stop,2,0,20260818;5301;400;1;1;0;2;0
dgi,400,connected_modulated,0,stop_dark,3,0,20260818;5301;400;1;1;0;3;0
dgi,400,connected_modulated,0,open_reference,4,0,20260818;5301;400;1;1;0;4;0
dgi,400,connected_modulated,0,open_dark,5,0,20260818;5301;400;1;1;0;5;0
dgi,400,connected_modulated,1,atom_stop,1,1,20260818;5301;400;1;1;1;1;1
dgi,400,connected_modulated,1,leakage_stop,2,0,20260818;5301;400;1;1;1;2;0
dgi,400,connected_modulated,1,stop_dark,3,0,20260818;5301;400;1;1;1;3;0
dgi,400,connected_modulated,1,open_reference,4,0,20260818;5301;400;1;1;1;4;0
dgi,400,connected_modulated,1,open_dark,5,0,20260818;5301;400;1;1;1;5;0
dgi,400,connected_modulated,2,atom_stop,1,1,20260818;5301;400;1;1;2;1;1
dgi,400,connected_modulated,2,leakage_stop,2,0,20260818;5301;400;1;1;2;2;0
dgi,400,connected_modulated,2,stop_dark,3,0,20260818;5301;400;1;1;2;3;0
dgi,400,connected_modulated,2,open_reference,4,0,20260818;5301;400;1;1;2;4;0
dgi,400,connected_modulated,2,open_dark,5,0,20260818;5301;400;1;1;2;5;0
dgi,400,connected_modulated,3,atom_stop,1,1,20260818;5301;400;1;1;3;1;1
dgi,400,connected_modulated,3,leakage_stop,2,0,20260818;5301;400;1;1;3;2;0
dgi,400,connected_modulated,3,stop_dark,3,0,20260818;5301;400;1;1;3;3;0
dgi,400,connected_modulated,3,open_reference,4,0,20260818;5301;400;1;1;3;4;0
dgi,400,connected_modulated,3,open_dark,5,0,20260818;5301;400;1;1;3;5;0
dgi,400,connected_modulated,4,atom_stop,1,1,20260818;5301;400;1;1;4;1;1
dgi,400,connected_modulated,4,leakage_stop,2,0,20260818;5301;400;1;1;4;2;0
dgi,400,connected_modulated,4,stop_dark,3,0,20260818;5301;400;1;1;4;3;0
dgi,400,connected_modulated,4,open_reference,4,0,20260818;5301;400;1;1;4;4;0
dgi,400,connected_modulated,4,open_dark,5,0,20260818;5301;400;1;1;4;5;0
dgi,400,connected_modulated,5,atom_stop,1,1,20260818;5301;400;1;1;5;1;1
dgi,400,connected_modulated,5,leakage_stop,2,0,20260818;5301;400;1;1;5;2;0
dgi,400,connected_modulated,5,stop_dark,3,0,20260818;5301;400;1;1;5;3;0
dgi,400,connected_modulated,5,open_reference,4,0,20260818;5301;400;1;1;5;4;0
dgi,400,connected_modulated,5,open_dark,5,0,20260818;5301;400;1;1;5;5;0
dgi,400,connected_modulated,6,atom_stop,1,1,20260818;5301;400;1;1;6;1;1
dgi,400,connected_modulated,6,leakage_stop,2,0,20260818;5301;400;1;1;6;2;0
dgi,400,connected_modulated,6,stop_dark,3,0,20260818;5301;400;1;1;6;3;0
dgi,400,connected_modulated,6,open_reference,4,0,20260818;5301;400;1;1;6;4;0
dgi,400,connected_modulated,6,open_dark,5,0,20260818;5301;400;1;1;6;5;0
dgi,400,connected_modulated,7,atom_stop,1,1,20260818;5301;400;1;1;7;1;1
dgi,400,connected_modulated,7,leakage_stop,2,0,20260818;5301;400;1;1;7;2;0
dgi,400,connected_modulated,7,stop_dark,3,0,20260818;5301;400;1;1;7;3;0
dgi,400,connected_modulated,7,open_reference,4,0,20260818;5301;400;1;1;7;4;0
dgi,400,connected_modulated,7,open_dark,5,0,20260818;5301;400;1;1;7;5;0
dgi,400,connected_modulated,8,atom_stop,1,1,20260818;5301;400;1;1;8;1;1
dgi,400,connected_modulated,8,leakage_stop,2,0,20260818;5301;400;1;1;8;2;0
dgi,400,connected_modulated,8,stop_dark,3,0,20260818;5301;400;1;1;8;3;0
dgi,400,connected_modulated,8,open_reference,4,0,20260818;5301;400;1;1;8;4;0
dgi,400,connected_modulated,8,open_dark,5,0,20260818;5301;400;1;1;8;5;0
dgi,400,connected_modulated,9,atom_stop,1,1,20260818;5301;400;1;1;9;1;1
dgi,400,connected_modulated,9,leakage_stop,2,0,20260818;5301;400;1;1;9;2;0
dgi,400,connected_modulated,9,stop_dark,3,0,20260818;5301;400;1;1;9;3;0
dgi,400,connected_modulated,9,open_reference,4,0,20260818;5301;400;1;1;9;4;0
dgi,400,connected_modulated,9,open_dark,5,0,20260818;5301;400;1;1;9;5;0
dgi,400,connected_modulated,10,atom_stop,1,1,20260818;5301;400;1;1;10;1;1
dgi,400,connected_modulated,10,leakage_stop,2,0,20260818;5301;400;1;1;10;2;0
dgi,400,connected_modulated,10,stop_dark,3,0,20260818;5301;400;1;1;10;3;0
dgi,400,connected_modulated,10,open_reference,4,0,20260818;5301;400;1;1;10;4;0
dgi,400,connected_modulated,10,open_dark,5,0,20260818;5301;400;1;1;10;5;0
dgi,400,connected_modulated,11,atom_stop,1,1,20260818;5301;400;1;1;11;1;1
dgi,400,connected_modulated,11,leakage_stop,2,0,20260818;5301;400;1;1;11;2;0
dgi,400,connected_modulated,11,stop_dark,3,0,20260818;5301;400;1;1;11;3;0
dgi,400,connected_modulated,11,open_reference,4,0,20260818;5301;400;1;1;11;4;0
dgi,400,connected_modulated,11,open_dark,5,0,20260818;5301;400;1;1;11;5;0
dgi,400,connected_modulated,12,atom_stop,1,1,20260818;5301;400;1;1;12;1;1
dgi,400,connected_modulated,12,leakage_stop,2,0,20260818;5301;400;1;1;12;2;0
dgi,400,connected_modulated,12,stop_dark,3,0,20260818;5301;400;1;1;12;3;0
dgi,400,connected_modulated,12,open_reference,4,0,20260818;5301;400;1;1;12;4;0
dgi,400,connected_modulated,12,open_dark,5,0,20260818;5301;400;1;1;12;5;0
dgi,400,connected_modulated,13,atom_stop,1,1,20260818;5301;400;1;1;13;1;1
dgi,400,connected_modulated,13,leakage_stop,2,0,20260818;5301;400;1;1;13;2;0
dgi,400,connected_modulated,13,stop_dark,3,0,20260818;5301;400;1;1;13;3;0
dgi,400,connected_modulated,13,open_reference,4,0,20260818;5301;400;1;1;13;4;0
dgi,400,connected_modulated,13,open_dark,5,0,20260818;5301;400;1;1;13;5;0
dgi,400,connected_modulated,14,atom_stop,1,1,20260818;5301;400;1;1;14;1;1
dgi,400,connected_modulated,14,leakage_stop,2,0,20260818;5301;400;1;1;14;2;0
dgi,400,connected_modulated,14,stop_dark,3,0,20260818;5301;400;1;1;14;3;0
dgi,400,connected_modulated,14,open_reference,4,0,20260818;5301;400;1;1;14;4;0
dgi,400,connected_modulated,14,open_dark,5,0,20260818;5301;400;1;1;14;5;0
dgi,400,connected_modulated,15,atom_stop,1,1,20260818;5301;400;1;1;15;1;1
dgi,400,connected_modulated,15,leakage_stop,2,0,20260818;5301;400;1;1;15;2;0
dgi,400,connected_modulated,15,stop_dark,3,0,20260818;5301;400;1;1;15;3;0
dgi,400,connected_modulated,15,open_reference,4,0,20260818;5301;400;1;1;15;4;0
dgi,400,connected_modulated,15,open_dark,5,0,20260818;5301;400;1;1;15;5;0
dgi,400,connected_modulated,16,atom_stop,1,1,20260818;5301;400;1;1;16;1;1
dgi,400,connected_modulated,16,leakage_stop,2,0,20260818;5301;400;1;1;16;2;0
dgi,400,connected_modulated,16,stop_dark,3,0,20260818;5301;400;1;1;16;3;0
dgi,400,connected_modulated,16,open_reference,4,0,20260818;5301;400;1;1;16;4;0
dgi,400,connected_modulated,16,open_dark,5,0,20260818;5301;400;1;1;16;5;0
dgi,400,connected_modulated,17,atom_stop,1,1,20260818;5301;400;1;1;17;1;1
dgi,400,connected_modulated,17,leakage_stop,2,0,20260818;5301;400;1;1;17;2;0
dgi,400,connected_modulated,17,stop_dark,3,0,20260818;5301;400;1;1;17;3;0
dgi,400,connected_modulated,17,open_reference,4,0,20260818;5301;400;1;1;17;4;0
dgi,400,connected_modulated,17,open_dark,5,0,20260818;5301;400;1;1;17;5;0
dgi,400,connected_modulated,18,atom_stop,1,1,20260818;5301;400;1;1;18;1;1
dgi,400,connected_modulated,18,leakage_stop,2,0,20260818;5301;400;1;1;18;2;0
dgi,400,connected_modulated,18,stop_dark,3,0,20260818;5301;400;1;1;18;3;0
dgi,400,connected_modulated,18,open_reference,4,0,20260818;5301;400;1;1;18;4;0
dgi,400,connected_modulated,18,open_dark,5,0,20260818;5301;400;1;1;18;5;0
dgi,400,connected_modulated,19,atom_stop,1,1,20260818;5301;400;1;1;19;1;1
dgi,400,connected_modulated,19,leakage_stop,2,0,20260818;5301;400;1;1;19;2;0
dgi,400,connected_modulated,19,stop_dark,3,0,20260818;5301;400;1;1;19;3;0
dgi,400,connected_modulated,19,open_reference,4,0,20260818;5301;400;1;1;19;4;0
dgi,400,connected_modulated,19,open_dark,5,0,20260818;5301;400;1;1;19;5;0
dgi,400,connected_modulated,20,atom_stop,1,1,20260818;5301;400;1;1;20;1;1
dgi,400,connected_modulated,20,leakage_stop,2,0,20260818;5301;400;1;1;20;2;0
dgi,400,connected_modulated,20,stop_dark,3,0,20260818;5301;400;1;1;20;3;0
dgi,400,connected_modulated,20,open_reference,4,0,20260818;5301;400;1;1;20;4;0
dgi,400,connected_modulated,20,open_dark,5,0,20260818;5301;400;1;1;20;5;0
dgi,400,connected_modulated,21,atom_stop,1,1,20260818;5301;400;1;1;21;1;1
dgi,400,connected_modulated,21,leakage_stop,2,0,20260818;5301;400;1;1;21;2;0
dgi,400,connected_modulated,21,stop_dark,3,0,20260818;5301;400;1;1;21;3;0
dgi,400,connected_modulated,21,open_reference,4,0,20260818;5301;400;1;1;21;4;0
dgi,400,connected_modulated,21,open_dark,5,0,20260818;5301;400;1;1;21;5;0
dgi,400,connected_modulated,22,atom_stop,1,1,20260818;5301;400;1;1;22;1;1
dgi,400,connected_modulated,22,leakage_stop,2,0,20260818;5301;400;1;1;22;2;0
dgi,400,connected_modulated,22,stop_dark,3,0,20260818;5301;400;1;1;22;3;0
dgi,400,connected_modulated,22,open_reference,4,0,20260818;5301;400;1;1;22;4;0
dgi,400,connected_modulated,22,open_dark,5,0,20260818;5301;400;1;1;22;5;0
dgi,400,connected_modulated,23,atom_stop,1,1,20260818;5301;400;1;1;23;1;1
dgi,400,connected_modulated,23,leakage_stop,2,0,20260818;5301;400;1;1;23;2;0
dgi,400,connected_modulated,23,stop_dark,3,0,20260818;5301;400;1;1;23;3;0
dgi,400,connected_modulated,23,open_reference,4,0,20260818;5301;400;1;1;23;4;0
dgi,400,connected_modulated,23,open_dark,5,0,20260818;5301;400;1;1;23;5;0
dgi,400,connected_modulated,24,atom_stop,1,1,20260818;5301;400;1;1;24;1;1
dgi,400,connected_modulated,24,leakage_stop,2,0,20260818;5301;400;1;1;24;2;0
dgi,400,connected_modulated,24,stop_dark,3,0,20260818;5301;400;1;1;24;3;0
dgi,400,connected_modulated,24,open_reference,4,0,20260818;5301;400;1;1;24;4;0
dgi,400,connected_modulated,24,open_dark,5,0,20260818;5301;400;1;1;24;5;0
dgi,400,connected_modulated,25,atom_stop,1,1,20260818;5301;400;1;1;25;1;1
dgi,400,connected_modulated,25,leakage_stop,2,0,20260818;5301;400;1;1;25;2;0
dgi,400,connected_modulated,25,stop_dark,3,0,20260818;5301;400;1;1;25;3;0
dgi,400,connected_modulated,25,open_reference,4,0,20260818;5301;400;1;1;25;4;0
dgi,400,connected_modulated,25,open_dark,5,0,20260818;5301;400;1;1;25;5;0
dgi,400,connected_modulated,26,atom_stop,1,1,20260818;5301;400;1;1;26;1;1
dgi,400,connected_modulated,26,leakage_stop,2,0,20260818;5301;400;1;1;26;2;0
dgi,400,connected_modulated,26,stop_dark,3,0,20260818;5301;400;1;1;26;3;0
dgi,400,connected_modulated,26,open_reference,4,0,20260818;5301;400;1;1;26;4;0
dgi,400,connected_modulated,26,open_dark,5,0,20260818;5301;400;1;1;26;5;0
dgi,400,connected_modulated,27,atom_stop,1,1,20260818;5301;400;1;1;27;1;1
dgi,400,connected_modulated,27,leakage_stop,2,0,20260818;5301;400;1;1;27;2;0
dgi,400,connected_modulated,27,stop_dark,3,0,20260818;5301;400;1;1;27;3;0
dgi,400,connected_modulated,27,open_reference,4,0,20260818;5301;400;1;1;27;4;0
dgi,400,connected_modulated,27,open_dark,5,0,20260818;5301;400;1;1;27;5;0
dgi,400,connected_modulated,28,atom_stop,1,1,20260818;5301;400;1;1;28;1;1
dgi,400,connected_modulated,28,leakage_stop,2,0,20260818;5301;400;1;1;28;2;0
dgi,400,connected_modulated,28,stop_dark,3,0,20260818;5301;400;1;1;28;3;0
dgi,400,connected_modulated,28,open_reference,4,0,20260818;5301;400;1;1;28;4;0
dgi,400,connected_modulated,28,open_dark,5,0,20260818;5301;400;1;1;28;5;0
dgi,400,connected_modulated,29,atom_stop,1,1,20260818;5301;400;1;1;29;1;1
dgi,400,connected_modulated,29,leakage_stop,2,0,20260818;5301;400;1;1;29;2;0
dgi,400,connected_modulated,29,stop_dark,3,0,20260818;5301;400;1;1;29;3;0
dgi,400,connected_modulated,29,open_reference,4,0,20260818;5301;400;1;1;29;4;0
dgi,400,connected_modulated,29,open_dark,5,0,20260818;5301;400;1;1;29;5;0
dgi,400,connected_modulated,30,atom_stop,1,1,20260818;5301;400;1;1;30;1;1
dgi,400,connected_modulated,30,leakage_stop,2,0,20260818;5301;400;1;1;30;2;0
dgi,400,connected_modulated,30,stop_dark,3,0,20260818;5301;400;1;1;30;3;0
dgi,400,connected_modulated,30,open_reference,4,0,20260818;5301;400;1;1;30;4;0
dgi,400,connected_modulated,30,open_dark,5,0,20260818;5301;400;1;1;30;5;0
dgi,400,connected_modulated,31,atom_stop,1,1,20260818;5301;400;1;1;31;1;1
dgi,400,connected_modulated,31,leakage_stop,2,0,20260818;5301;400;1;1;31;2;0
dgi,400,connected_modulated,31,stop_dark,3,0,20260818;5301;400;1;1;31;3;0
dgi,400,connected_modulated,31,open_reference,4,0,20260818;5301;400;1;1;31;4;0
dgi,400,connected_modulated,31,open_dark,5,0,20260818;5301;400;1;1;31;5;0
dgi,400,connected_modulated,32,atom_stop,1,1,20260818;5301;400;1;1;32;1;1
dgi,400,connected_modulated,32,leakage_stop,2,0,20260818;5301;400;1;1;32;2;0
dgi,400,connected_modulated,32,stop_dark,3,0,20260818;5301;400;1;1;32;3;0
dgi,400,connected_modulated,32,open_reference,4,0,20260818;5301;400;1;1;32;4;0
dgi,400,connected_modulated,32,open_dark,5,0,20260818;5301;400;1;1;32;5;0
dgi,400,connected_modulated,33,atom_stop,1,1,20260818;5301;400;1;1;33;1;1
dgi,400,connected_modulated,33,leakage_stop,2,0,20260818;5301;400;1;1;33;2;0
dgi,400,connected_modulated,33,stop_dark,3,0,20260818;5301;400;1;1;33;3;0
dgi,400,connected_modulated,33,open_reference,4,0,20260818;5301;400;1;1;33;4;0
dgi,400,connected_modulated,33,open_dark,5,0,20260818;5301;400;1;1;33;5;0
dgi,400,connected_modulated,34,atom_stop,1,1,20260818;5301;400;1;1;34;1;1
dgi,400,connected_modulated,34,leakage_stop,2,0,20260818;5301;400;1;1;34;2;0
dgi,400,connected_modulated,34,stop_dark,3,0,20260818;5301;400;1;1;34;3;0
dgi,400,connected_modulated,34,open_reference,4,0,20260818;5301;400;1;1;34;4;0
dgi,400,connected_modulated,34,open_dark,5,0,20260818;5301;400;1;1;34;5;0
dgi,400,connected_modulated,35,atom_stop,1,1,20260818;5301;400;1;1;35;1;1
dgi,400,connected_modulated,35,leakage_stop,2,0,20260818;5301;400;1;1;35;2;0
dgi,400,connected_modulated,35,stop_dark,3,0,20260818;5301;400;1;1;35;3;0
dgi,400,connected_modulated,35,open_reference,4,0,20260818;5301;400;1;1;35;4;0
dgi,400,connected_modulated,35,open_dark,5,0,20260818;5301;400;1;1;35;5;0
dgi,400,connected_modulated,36,atom_stop,1,1,20260818;5301;400;1;1;36;1;1
dgi,400,connected_modulated,36,leakage_stop,2,0,20260818;5301;400;1;1;36;2;0
dgi,400,connected_modulated,36,stop_dark,3,0,20260818;5301;400;1;1;36;3;0
dgi,400,connected_modulated,36,open_reference,4,0,20260818;5301;400;1;1;36;4;0
dgi,400,connected_modulated,36,open_dark,5,0,20260818;5301;400;1;1;36;5;0
dgi,400,connected_modulated,37,atom_stop,1,1,20260818;5301;400;1;1;37;1;1
dgi,400,connected_modulated,37,leakage_stop,2,0,20260818;5301;400;1;1;37;2;0
dgi,400,connected_modulated,37,stop_dark,3,0,20260818;5301;400;1;1;37;3;0
dgi,400,connected_modulated,37,open_reference,4,0,20260818;5301;400;1;1;37;4;0
dgi,400,connected_modulated,37,open_dark,5,0,20260818;5301;400;1;1;37;5;0
dgi,400,connected_modulated,38,atom_stop,1,1,20260818;5301;400;1;1;38;1;1
dgi,400,connected_modulated,38,leakage_stop,2,0,20260818;5301;400;1;1;38;2;0
dgi,400,connected_modulated,38,stop_dark,3,0,20260818;5301;400;1;1;38;3;0
dgi,400,connected_modulated,38,open_reference,4,0,20260818;5301;400;1;1;38;4;0
dgi,400,connected_modulated,38,open_dark,5,0,20260818;5301;400;1;1;38;5;0
dgi,400,connected_modulated,39,atom_stop,1,1,20260818;5301;400;1;1;39;1;1
dgi,400,connected_modulated,39,leakage_stop,2,0,20260818;5301;400;1;1;39;2;0
dgi,400,connected_modulated,39,stop_dark,3,0,20260818;5301;400;1;1;39;3;0
dgi,400,connected_modulated,39,open_reference,4,0,20260818;5301;400;1;1;39;4;0
dgi,400,connected_modulated,39,open_dark,5,0,20260818;5301;400;1;1;39;5;0
dgi,400,connected_modulated,40,atom_stop,1,1,20260818;5301;400;1;1;40;1;1
dgi,400,connected_modulated,40,leakage_stop,2,0,20260818;5301;400;1;1;40;2;0
dgi,400,connected_modulated,40,stop_dark,3,0,20260818;5301;400;1;1;40;3;0
dgi,400,connected_modulated,40,open_reference,4,0,20260818;5301;400;1;1;40;4;0
dgi,400,connected_modulated,40,open_dark,5,0,20260818;5301;400;1;1;40;5;0
dgi,400,connected_modulated,41,atom_stop,1,1,20260818;5301;400;1;1;41;1;1
dgi,400,connected_modulated,41,leakage_stop,2,0,20260818;5301;400;1;1;41;2;0
dgi,400,connected_modulated,41,stop_dark,3,0,20260818;5301;400;1;1;41;3;0
dgi,400,connected_modulated,41,open_reference,4,0,20260818;5301;400;1;1;41;4;0
dgi,400,connected_modulated,41,open_dark,5,0,20260818;5301;400;1;1;41;5;0
dgi,400,connected_modulated,42,atom_stop,1,1,20260818;5301;400;1;1;42;1;1
dgi,400,connected_modulated,42,leakage_stop,2,0,20260818;5301;400;1;1;42;2;0
dgi,400,connected_modulated,42,stop_dark,3,0,20260818;5301;400;1;1;42;3;0
dgi,400,connected_modulated,42,open_reference,4,0,20260818;5301;400;1;1;42;4;0
dgi,400,connected_modulated,42,open_dark,5,0,20260818;5301;400;1;1;42;5;0
dgi,400,connected_modulated,43,atom_stop,1,1,20260818;5301;400;1;1;43;1;1
dgi,400,connected_modulated,43,leakage_stop,2,0,20260818;5301;400;1;1;43;2;0
dgi,400,connected_modulated,43,stop_dark,3,0,20260818;5301;400;1;1;43;3;0
dgi,400,connected_modulated,43,open_reference,4,0,20260818;5301;400;1;1;43;4;0
dgi,400,connected_modulated,43,open_dark,5,0,20260818;5301;400;1;1;43;5;0
dgi,400,connected_modulated,44,atom_stop,1,1,20260818;5301;400;1;1;44;1;1
dgi,400,connected_modulated,44,leakage_stop,2,0,20260818;5301;400;1;1;44;2;0
dgi,400,connected_modulated,44,stop_dark,3,0,20260818;5301;400;1;1;44;3;0
dgi,400,connected_modulated,44,open_reference,4,0,20260818;5301;400;1;1;44;4;0
dgi,400,connected_modulated,44,open_dark,5,0,20260818;5301;400;1;1;44;5;0
dgi,400,connected_modulated,45,atom_stop,1,1,20260818;5301;400;1;1;45;1;1
dgi,400,connected_modulated,45,leakage_stop,2,0,20260818;5301;400;1;1;45;2;0
dgi,400,connected_modulated,45,stop_dark,3,0,20260818;5301;400;1;1;45;3;0
dgi,400,connected_modulated,45,open_reference,4,0,20260818;5301;400;1;1;45;4;0
dgi,400,connected_modulated,45,open_dark,5,0,20260818;5301;400;1;1;45;5;0
dgi,400,connected_modulated,46,atom_stop,1,1,20260818;5301;400;1;1;46;1;1
dgi,400,connected_modulated,46,leakage_stop,2,0,20260818;5301;400;1;1;46;2;0
dgi,400,connected_modulated,46,stop_dark,3,0,20260818;5301;400;1;1;46;3;0
dgi,400,connected_modulated,46,open_reference,4,0,20260818;5301;400;1;1;46;4;0
dgi,400,connected_modulated,46,open_dark,5,0,20260818;5301;400;1;1;46;5;0
dgi,400,connected_modulated,47,atom_stop,1,1,20260818;5301;400;1;1;47;1;1
dgi,400,connected_modulated,47,leakage_stop,2,0,20260818;5301;400;1;1;47;2;0
dgi,400,connected_modulated,47,stop_dark,3,0,20260818;5301;400;1;1;47;3;0
dgi,400,connected_modulated,47,open_reference,4,0,20260818;5301;400;1;1;47;4;0
dgi,400,connected_modulated,47,open_dark,5,0,20260818;5301;400;1;1;47;5;0
dgi,400,connected_modulated,48,atom_stop,1,1,20260818;5301;400;1;1;48;1;1
dgi,400,connected_modulated,48,leakage_stop,2,0,20260818;5301;400;1;1;48;2;0
dgi,400,connected_modulated,48,stop_dark,3,0,20260818;5301;400;1;1;48;3;0
dgi,400,connected_modulated,48,open_reference,4,0,20260818;5301;400;1;1;48;4;0
dgi,400,connected_modulated,48,open_dark,5,0,20260818;5301;400;1;1;48;5;0
dgi,400,connected_modulated,49,atom_stop,1,1,20260818;5301;400;1;1;49;1;1
dgi,400,connected_modulated,49,leakage_stop,2,0,20260818;5301;400;1;1;49;2;0
dgi,400,connected_modulated,49,stop_dark,3,0,20260818;5301;400;1;1;49;3;0
dgi,400,connected_modulated,49,open_reference,4,0,20260818;5301;400;1;1;49;4;0
dgi,400,connected_modulated,49,open_dark,5,0,20260818;5301;400;1;1;49;5;0
dgi,400,connected_modulated,50,atom_stop,1,1,20260818;5301;400;1;1;50;1;1
dgi,400,connected_modulated,50,leakage_stop,2,0,20260818;5301;400;1;1;50;2;0
dgi,400,connected_modulated,50,stop_dark,3,0,20260818;5301;400;1;1;50;3;0
dgi,400,connected_modulated,50,open_reference,4,0,20260818;5301;400;1;1;50;4;0
dgi,400,connected_modulated,50,open_dark,5,0,20260818;5301;400;1;1;50;5;0
dgi,400,connected_modulated,51,atom_stop,1,1,20260818;5301;400;1;1;51;1;1
dgi,400,connected_modulated,51,leakage_stop,2,0,20260818;5301;400;1;1;51;2;0
dgi,400,connected_modulated,51,stop_dark,3,0,20260818;5301;400;1;1;51;3;0
